Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,season,HomeTeamPoints,AwayTeamPoints,HomeTeamStrength,AwayTeamStrength,avgHG,avgHHG,avgHST,avgHR,avgHomeWinOdds,avgHomeDrawOdds,avgAG,avgHAG,avgAST,avgAR,avgAwayWinOdds,avgAwayDrawOdds
B1,2022-03-13,20:00,Standard,Seraing,0.0,1.0,A,0.0,0.0,D,9.0,12.0,3.0,5.0,13.0,13.0,3.0,4.0,3.0,1.0,0.0,0.0,1.78,3.73,4.28,S2021/2022,0,3,17.0,17.0,0.8823529411764706,0.4117647058823529,4.294117647058823,0.23529411764705882,2.5647058823529414,3.6964705882352944,0.8235294117647058,0.4117647058823529,2.7058823529411766,0.11764705882352941,5.581176470588235,4.31
B1,2022-03-13,17:30,Beerschot VA,Gent,0.0,2.0,A,0.0,1.0,A,10.0,14.0,2.0,6.0,13.0,14.0,6.0,2.0,4.0,2.0,0.0,0.0,6.06,4.45,1.49,S2021/2022,0,3,18.0,7.0,0.9411764705882353,0.47058823529411764,4.0625,0.23529411764705882,3.7858823529411763,3.821764705882353,1.1176470588235294,0.5882352941176471,4.411764705882353,0.23529411764705882,2.1241176470588234,3.843529411764706
B1,2022-03-13,15:00,Genk,St Truiden,0.0,1.0,A,0.0,1.0,A,14.0,8.0,4.0,4.0,10.0,18.0,5.0,1.0,1.0,5.0,0.0,0.0,1.46,4.52,6.45,S2021/2022,0,3,5.0,6.0,2.2941176470588234,1.0,6.294117647058823,0.0,1.7400000000000002,4.264705882352941,0.9411764705882353,0.35294117647058826,3.4705882352941178,0.23529411764705882,4.574705882352941,3.914117647058824
B1,2022-03-13,12:30,Anderlecht,Antwerp,2.0,1.0,H,1.0,1.0,D,15.0,12.0,10.0,5.0,12.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0,1.64,4.16,4.76,S2021/2022,3,0,3.0,3.0,2.411764705882353,0.7647058823529411,5.647058823529412,0.23529411764705882,1.58,4.6499999999999995,1.4705882352941178,0.5882352941176471,4.235294117647059,0.11764705882352941,2.9305882352941177,3.7011764705882353
B1,2022-03-12,19:45,Oostende,Club Brugge,1.0,3.0,A,1.0,2.0,A,17.0,9.0,4.0,4.0,11.0,8.0,6.0,4.0,1.0,2.0,0.0,0.0,7.03,4.92,1.4,S2021/2022,0,3,14.0,2.0,1.1176470588235294,0.47058823529411764,3.764705882352941,0.058823529411764705,3.105294117647059,3.7347058823529413,2.1176470588235294,0.8235294117647058,5.588235294117647,0.23529411764705882,1.7241176470588235,4.18
B1,2022-03-12,17:30,Cercle Brugge,Kortrijk,2.0,0.0,H,0.0,0.0,D,22.0,6.0,4.0,0.0,19.0,11.0,6.0,5.0,1.0,1.0,0.0,0.0,1.67,3.87,4.92,S2021/2022,3,0,11.0,11.0,1.3529411764705883,0.7058823529411765,4.882352941176471,0.0,2.5423529411764707,3.762941176470588,1.1764705882352942,0.47058823529411764,3.8823529411764706,0.11764705882352941,4.459411764705883,3.9317647058823533
B1,2022-03-12,17:30,Waregem,Eupen,3.0,0.0,H,1.0,0.0,H,9.0,16.0,5.0,6.0,12.0,6.0,1.0,9.0,2.0,1.0,0.0,0.0,2.38,3.53,2.79,S2021/2022,3,0,12.0,14.0,1.3529411764705883,0.4117647058823529,4.0588235294117645,0.058823529411764705,3.7094117647058824,3.918823529411765,1.1176470588235294,0.47058823529411764,3.9411764705882355,0.0,4.841176470588235,4.12235294117647
B1,2022-03-12,15:15,Mechelen,Charleroi,2.0,2.0,D,2.0,0.0,H,10.0,14.0,3.0,5.0,12.0,6.0,4.0,3.0,2.0,4.0,0.0,0.0,2.35,3.52,2.83,S2021/2022,1,1,4.0,5.0,2.1176470588235294,1.1176470588235294,4.588235294117647,0.17647058823529413,2.481176470588235,3.8464705882352943,1.8235294117647058,1.0588235294117647,4.529411764705882,0.058823529411764705,3.2664705882352942,3.7176470588235295
B1,2022-03-11,19:45,Oud-Heverlee Leuven,St. Gilloise,1.0,4.0,A,1.0,1.0,D,9.0,21.0,2.0,8.0,11.0,11.0,5.0,7.0,2.0,0.0,0.0,0.0,4.46,4.01,1.71,S2021/2022,0,3,9.0,1.0,1.4705882352941178,0.375,4.8125,0.125,2.9823529411764707,3.7658823529411762,2.7058823529411766,1.2352941176470589,6.235294117647059,0.17647058823529413,2.206470588235294,3.906470588235294
B1,2022-03-06,20:00,Eupen,Oud-Heverlee Leuven,3.0,1.0,H,1.0,1.0,D,12.0,12.0,5.0,4.0,7.0,10.0,3.0,7.0,1.0,3.0,0.0,0.0,2.68,3.56,2.44,S2021/2022,3,0,16.0,14.0,1.0588235294117647,0.5294117647058824,4.470588235294118,0.058823529411764705,3.017058823529412,3.7188235294117646,1.2941176470588236,0.6470588235294118,4.352941176470588,0.23529411764705882,5.012941176470588,4.298823529411765
B1,2022-03-06,20:00,Gent,Waregem,2.0,1.0,H,1.0,0.0,H,25.0,11.0,8.0,5.0,5.0,8.0,10.0,0.0,0.0,3.0,0.0,0.0,1.25,5.97,10.69,S2021/2022,3,0,1.0,16.0,2.176470588235294,0.9411764705882353,6.588235294117647,0.0,1.6841176470588235,4.438235294117647,1.1176470588235294,0.5294117647058824,3.411764705882353,0.23529411764705882,6.244705882352941,4.654705882352941
B1,2022-03-06,17:30,Charleroi,Standard,0.0,0.0,D,0.0,0.0,D,8.0,10.0,3.0,2.0,8.0,18.0,8.0,4.0,2.0,3.0,0.0,0.0,2.04,3.51,3.47,S2021/2022,1,1,8.0,9.0,1.411764705882353,0.5882352941176471,5.352941176470588,0.0,2.401764705882353,3.7952941176470585,1.0,0.23529411764705882,3.1176470588235294,0.11764705882352941,3.7058823529411766,3.7523529411764707
B1,2022-03-06,15:00,Anderlecht,Oostende,3.0,0.0,H,0.0,0.0,D,13.0,10.0,7.0,1.0,7.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0,1.27,5.66,10.66,S2021/2022,3,0,3.0,10.0,2.411764705882353,0.7647058823529411,5.647058823529412,0.23529411764705882,1.58,4.6499999999999995,0.8823529411764706,0.35294117647058826,3.176470588235294,0.29411764705882354,5.028823529411764,4.182941176470588
B1,2022-03-06,12:30,Antwerp,Beerschot VA,2.0,1.0,H,0.0,1.0,A,13.0,6.0,5.0,1.0,13.0,13.0,7.0,3.0,2.0,7.0,0.0,1.0,1.62,4.0,5.21,S2021/2022,3,0,7.0,18.0,1.7647058823529411,0.6470588235294118,5.0588235294117645,0.23529411764705882,2.1429411764705883,3.8594117647058823,1.0,0.1875,3.8125,0.3125,6.176470588235294,4.538235294117648
B1,2022-03-05,19:45,Seraing,Club Brugge,0.0,5.0,A,0.0,3.0,A,6.0,15.0,2.0,7.0,8.0,8.0,6.0,5.0,1.0,1.0,1.0,0.0,6.66,4.66,1.43,S2021/2022,0,3,14.0,2.0,0.9411764705882353,0.35294117647058826,3.764705882352941,0.17647058823529413,3.8605882352941174,3.8529411764705883,2.1176470588235294,0.8235294117647058,5.588235294117647,0.23529411764705882,1.7241176470588235,4.18
B1,2022-03-05,17:30,Kortrijk,St. Gilloise,2.0,3.0,A,1.0,1.0,D,10.0,17.0,3.0,7.0,10.0,9.0,3.0,13.0,2.0,3.0,0.0,0.0,4.95,3.91,1.65,S2021/2022,0,3,12.0,1.0,1.3529411764705883,0.5294117647058824,4.176470588235294,0.11764705882352941,3.014705882352941,3.711764705882353,2.7058823529411766,1.2352941176470589,6.235294117647059,0.17647058823529413,2.206470588235294,3.906470588235294
B1,2022-03-05,15:15,Cercle Brugge,Genk,2.0,2.0,D,1.0,0.0,H,17.0,17.0,6.0,6.0,10.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,2.88,3.4,2.37,S2021/2022,1,1,11.0,11.0,1.3529411764705883,0.7058823529411765,4.882352941176471,0.0,2.5423529411764707,3.762941176470588,1.588235294117647,0.6470588235294118,5.235294117647059,0.23529411764705882,2.452941176470588,3.829411764705882
B1,2022-03-04,19:45,St Truiden,Mechelen,1.0,1.0,D,0.0,1.0,A,13.0,11.0,5.0,5.0,7.0,16.0,3.0,4.0,1.0,3.0,0.0,0.0,2.23,3.49,3.06,S2021/2022,1,1,10.0,11.0,1.5294117647058822,0.7058823529411765,4.235294117647059,0.0,2.900588235294118,3.553529411764706,1.2352941176470589,0.8125,4.0,0.0625,3.5658823529411765,3.836470588235294
B1,2022-03-02,17:45,Standard,Beerschot VA,1.0,0.0,H,1.0,0.0,H,8.0,12.0,3.0,5.0,15.0,14.0,1.0,3.0,2.0,5.0,1.0,0.0,1.67,4.07,4.64,S2021/2022,3,0,17.0,18.0,0.8823529411764706,0.4117647058823529,4.294117647058823,0.23529411764705882,2.5647058823529414,3.6964705882352944,1.0,0.1875,3.8125,0.3125,6.176470588235294,4.538235294117648
B1,2022-02-27,20:00,Waregem,Seraing,1.0,0.0,H,1.0,0.0,H,11.0,13.0,6.0,2.0,8.0,7.0,4.0,7.0,1.0,1.0,0.0,0.0,2.22,3.48,3.06,S2021/2022,3,0,12.0,17.0,1.3529411764705883,0.4117647058823529,4.0588235294117645,0.058823529411764705,3.7094117647058824,3.918823529411765,0.8235294117647058,0.4117647058823529,2.7058823529411766,0.11764705882352941,5.581176470588235,4.31
B1,2022-02-27,17:30,Standard,Gent,0.0,1.0,A,0.0,0.0,D,12.0,10.0,4.0,4.0,19.0,14.0,2.0,5.0,5.0,2.0,0.0,1.0,4.56,3.72,1.74,S2021/2022,0,3,17.0,7.0,0.8823529411764706,0.4117647058823529,4.294117647058823,0.23529411764705882,2.5647058823529414,3.6964705882352944,1.1176470588235294,0.5882352941176471,4.411764705882353,0.23529411764705882,2.1241176470588234,3.843529411764706
B1,2022-02-27,15:00,Genk,Kortrijk,2.0,0.0,H,2.0,0.0,H,29.0,12.0,9.0,4.0,9.0,15.0,13.0,0.0,0.0,3.0,0.0,0.0,1.56,4.2,5.41,S2021/2022,3,0,5.0,11.0,2.2941176470588234,1.0,6.294117647058823,0.0,1.7400000000000002,4.264705882352941,1.1764705882352942,0.47058823529411764,3.8823529411764706,0.11764705882352941,4.459411764705883,3.9317647058823533
B1,2022-02-27,12:30,Club Brugge,Antwerp,4.0,1.0,H,2.0,1.0,H,17.0,8.0,9.0,3.0,18.0,11.0,7.0,3.0,3.0,2.0,0.0,0.0,1.72,3.86,4.51,S2021/2022,3,0,1.0,3.0,2.1176470588235294,1.1176470588235294,6.117647058823529,0.17647058823529413,1.48,5.264117647058823,1.4705882352941178,0.5882352941176471,4.235294117647059,0.11764705882352941,2.9305882352941177,3.7011764705882353
B1,2022-02-26,19:45,Oud-Heverlee Leuven,Anderlecht,0.0,0.0,D,0.0,0.0,D,14.0,18.0,4.0,5.0,2.0,12.0,5.0,4.0,1.0,4.0,0.0,1.0,4.4,4.02,1.71,S2021/2022,1,1,9.0,4.0,1.4705882352941178,0.375,4.8125,0.125,2.9823529411764707,3.7658823529411762,1.8235294117647058,0.8823529411764706,5.294117647058823,0.11764705882352941,2.135294117647059,3.8105882352941176
B1,2022-02-26,17:30,Mechelen,Cercle Brugge,2.0,2.0,D,2.0,2.0,D,21.0,14.0,5.0,5.0,10.0,16.0,7.0,5.0,3.0,4.0,1.0,1.0,2.33,3.53,2.85,S2021/2022,1,1,4.0,8.0,2.1176470588235294,1.1176470588235294,4.588235294117647,0.17647058823529413,2.481176470588235,3.8464705882352943,1.5294117647058822,0.7058823529411765,4.9375,0.23529411764705882,3.722941176470588,3.7823529411764705
B1,2022-02-26,17:30,Oostende,St Truiden,0.0,0.0,D,0.0,0.0,D,11.0,7.0,2.0,1.0,9.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,2.51,3.43,2.67,S2021/2022,1,1,14.0,6.0,1.1176470588235294,0.47058823529411764,3.764705882352941,0.058823529411764705,3.105294117647059,3.7347058823529413,0.9411764705882353,0.35294117647058826,3.4705882352941178,0.23529411764705882,4.574705882352941,3.914117647058824
B1,2022-02-26,15:15,St. Gilloise,Eupen,0.0,0.0,D,0.0,0.0,D,13.0,2.0,2.0,0.0,16.0,10.0,9.0,3.0,0.0,4.0,0.0,0.0,1.34,5.15,8.49,S2021/2022,1,1,5.0,14.0,1.8823529411764706,0.625,4.8125,0.0625,1.7652941176470587,4.657058823529412,1.1176470588235294,0.47058823529411764,3.9411764705882355,0.0,4.841176470588235,4.12235294117647
B1,2022-02-25,19:45,Beerschot VA,Charleroi,2.0,3.0,A,1.0,1.0,D,11.0,17.0,6.0,7.0,9.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,3.78,3.64,1.92,S2021/2022,0,3,18.0,5.0,0.9411764705882353,0.47058823529411764,4.0625,0.23529411764705882,3.7858823529411763,3.821764705882353,1.8235294117647058,1.0588235294117647,4.529411764705882,0.058823529411764705,3.2664705882352942,3.7176470588235295
B1,2022-02-23,17:45,Gent,Seraing,4.0,0.0,H,3.0,0.0,H,13.0,7.0,5.0,1.0,8.0,5.0,3.0,8.0,1.0,2.0,0.0,0.0,1.29,5.65,9.76,S2021/2022,3,0,1.0,17.0,2.176470588235294,0.9411764705882353,6.588235294117647,0.0,1.6841176470588235,4.438235294117647,0.8235294117647058,0.4117647058823529,2.7058823529411766,0.11764705882352941,5.581176470588235,4.31
B1,2022-02-20,20:00,St Truiden,Oud-Heverlee Leuven,2.0,0.0,H,1.0,0.0,H,10.0,8.0,4.0,3.0,11.0,7.0,6.0,8.0,3.0,3.0,0.0,1.0,2.3,3.41,2.99,S2021/2022,3,0,10.0,14.0,1.5294117647058822,0.7058823529411765,4.235294117647059,0.0,2.900588235294118,3.553529411764706,1.2941176470588236,0.6470588235294118,4.352941176470588,0.23529411764705882,5.012941176470588,4.298823529411765
B1,2022-02-20,17:30,Anderlecht,Genk,2.0,0.0,H,2.0,0.0,H,14.0,10.0,5.0,1.0,10.0,11.0,4.0,3.0,4.0,2.0,0.0,1.0,1.85,3.76,3.88,S2021/2022,3,0,3.0,11.0,2.411764705882353,0.7647058823529411,5.647058823529412,0.23529411764705882,1.58,4.6499999999999995,1.588235294117647,0.6470588235294118,5.235294117647059,0.23529411764705882,2.452941176470588,3.829411764705882
B1,2022-02-20,15:00,Eupen,Club Brugge,1.0,3.0,A,0.0,1.0,A,11.0,15.0,5.0,6.0,9.0,7.0,8.0,3.0,1.0,0.0,0.0,0.0,6.47,4.44,1.46,S2021/2022,0,3,16.0,2.0,1.0588235294117647,0.5294117647058824,4.470588235294118,0.058823529411764705,3.017058823529412,3.7188235294117646,2.1176470588235294,0.8235294117647058,5.588235294117647,0.23529411764705882,1.7241176470588235,4.18
B1,2022-02-20,12:30,Antwerp,Mechelen,1.0,2.0,A,0.0,2.0,A,24.0,12.0,5.0,8.0,7.0,14.0,10.0,3.0,0.0,2.0,0.0,0.0,1.84,3.78,3.9,S2021/2022,0,3,7.0,11.0,1.7647058823529411,0.6470588235294118,5.0588235294117645,0.23529411764705882,2.1429411764705883,3.8594117647058823,1.2352941176470589,0.8125,4.0,0.0625,3.5658823529411765,3.836470588235294
B1,2022-02-19,19:45,Charleroi,St. Gilloise,0.0,3.0,A,0.0,2.0,A,13.0,17.0,5.0,7.0,11.0,9.0,1.0,2.0,3.0,4.0,0.0,1.0,3.58,3.7,1.95,S2021/2022,0,3,8.0,1.0,1.411764705882353,0.5882352941176471,5.352941176470588,0.0,2.401764705882353,3.7952941176470585,2.7058823529411766,1.2352941176470589,6.235294117647059,0.17647058823529413,2.206470588235294,3.906470588235294
B1,2022-02-19,17:30,Kortrijk,Waregem,5.0,0.0,H,2.0,0.0,H,17.0,16.0,10.0,3.0,8.0,11.0,1.0,5.0,1.0,4.0,0.0,1.0,1.97,3.64,3.58,S2021/2022,3,0,12.0,16.0,1.3529411764705883,0.5294117647058824,4.176470588235294,0.11764705882352941,3.014705882352941,3.711764705882353,1.1176470588235294,0.5294117647058824,3.411764705882353,0.23529411764705882,6.244705882352941,4.654705882352941
B1,2022-02-19,17:30,Oostende,Standard,1.0,0.0,H,1.0,0.0,H,15.0,4.0,5.0,0.0,14.0,16.0,2.0,0.0,1.0,5.0,0.0,0.0,2.81,3.36,2.44,S2021/2022,3,0,14.0,9.0,1.1176470588235294,0.47058823529411764,3.764705882352941,0.058823529411764705,3.105294117647059,3.7347058823529413,1.0,0.23529411764705882,3.1176470588235294,0.11764705882352941,3.7058823529411766,3.7523529411764707
B1,2022-02-19,15:15,Cercle Brugge,Beerschot VA,2.0,0.0,H,2.0,0.0,H,26.0,7.0,10.0,2.0,14.0,11.0,10.0,2.0,1.0,2.0,0.0,1.0,1.42,4.58,7.12,S2021/2022,3,0,11.0,18.0,1.3529411764705883,0.7058823529411765,4.882352941176471,0.0,2.5423529411764707,3.762941176470588,1.0,0.1875,3.8125,0.3125,6.176470588235294,4.538235294117648
B1,2022-02-16,17:45,Genk,Mechelen,4.0,1.0,H,1.0,0.0,H,25.0,6.0,9.0,2.0,5.0,6.0,12.0,5.0,0.0,0.0,0.0,1.0,1.61,4.13,5.05,S2021/2022,3,0,5.0,11.0,2.2941176470588234,1.0,6.294117647058823,0.0,1.7400000000000002,4.264705882352941,1.2352941176470589,0.8125,4.0,0.0625,3.5658823529411765,3.836470588235294
B1,2022-02-13,20:00,Beerschot VA,Kortrijk,2.0,1.0,H,2.0,1.0,H,10.0,14.0,3.0,4.0,15.0,10.0,3.0,7.0,2.0,3.0,0.0,0.0,3.08,3.45,2.23,S2021/2022,3,0,18.0,11.0,0.9411764705882353,0.47058823529411764,4.0625,0.23529411764705882,3.7858823529411763,3.821764705882353,1.1764705882352942,0.47058823529411764,3.8823529411764706,0.11764705882352941,4.459411764705883,3.9317647058823533
B1,2022-02-13,17:30,Club Brugge,Charleroi,2.0,0.0,H,1.0,0.0,H,10.0,15.0,5.0,3.0,7.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,1.67,4.2,4.48,S2021/2022,3,0,1.0,5.0,2.1176470588235294,1.1176470588235294,6.117647058823529,0.17647058823529413,1.48,5.264117647058823,1.8235294117647058,1.0588235294117647,4.529411764705882,0.058823529411764705,3.2664705882352942,3.7176470588235295
B1,2022-02-13,15:00,St. Gilloise,St Truiden,0.0,1.0,A,0.0,0.0,D,11.0,13.0,1.0,5.0,17.0,13.0,5.0,4.0,5.0,2.0,0.0,0.0,1.39,4.66,7.94,S2021/2022,0,3,5.0,6.0,1.8823529411764706,0.625,4.8125,0.0625,1.7652941176470587,4.657058823529412,0.9411764705882353,0.35294117647058826,3.4705882352941178,0.23529411764705882,4.574705882352941,3.914117647058824
B1,2022-02-13,12:30,Genk,Standard,2.0,0.0,H,1.0,0.0,H,15.0,11.0,6.0,4.0,14.0,24.0,4.0,0.0,4.0,3.0,0.0,0.0,1.68,4.03,4.52,S2021/2022,3,0,5.0,9.0,2.2941176470588234,1.0,6.294117647058823,0.0,1.7400000000000002,4.264705882352941,1.0,0.23529411764705882,3.1176470588235294,0.11764705882352941,3.7058823529411766,3.7523529411764707
B1,2022-02-12,19:45,Waregem,Anderlecht,1.0,2.0,A,0.0,2.0,A,13.0,11.0,4.0,5.0,8.0,6.0,6.0,5.0,2.0,1.0,0.0,0.0,6.06,4.55,1.48,S2021/2022,0,3,12.0,4.0,1.3529411764705883,0.4117647058823529,4.0588235294117645,0.058823529411764705,3.7094117647058824,3.918823529411765,1.8235294117647058,0.8823529411764706,5.294117647058823,0.11764705882352941,2.135294117647059,3.8105882352941176
B1,2022-02-12,17:30,Mechelen,Oostende,3.0,0.0,H,1.0,0.0,H,11.0,4.0,4.0,1.0,1.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,1.81,3.86,3.99,S2021/2022,3,0,4.0,10.0,2.1176470588235294,1.1176470588235294,4.588235294117647,0.17647058823529413,2.481176470588235,3.8464705882352943,0.8823529411764706,0.35294117647058826,3.176470588235294,0.29411764705882354,5.028823529411764,4.182941176470588
B1,2022-02-12,17:30,Oud-Heverlee Leuven,Cercle Brugge,3.0,2.0,H,1.0,2.0,A,11.0,16.0,5.0,5.0,13.0,13.0,5.0,5.0,2.0,4.0,0.0,0.0,2.9,3.43,2.34,S2021/2022,3,0,9.0,8.0,1.4705882352941178,0.375,4.8125,0.125,2.9823529411764707,3.7658823529411762,1.5294117647058822,0.7058823529411765,4.9375,0.23529411764705882,3.722941176470588,3.7823529411764705
B1,2022-02-12,15:15,Eupen,Gent,0.0,1.0,A,0.0,1.0,A,9.0,11.0,3.0,7.0,10.0,8.0,8.0,3.0,2.0,2.0,0.0,1.0,4.58,3.86,1.71,S2021/2022,0,3,16.0,7.0,1.0588235294117647,0.5294117647058824,4.470588235294118,0.058823529411764705,3.017058823529412,3.7188235294117646,1.1176470588235294,0.5882352941176471,4.411764705882353,0.23529411764705882,2.1241176470588234,3.843529411764706
B1,2022-02-11,19:45,Seraing,Antwerp,0.0,1.0,A,0.0,0.0,D,8.0,19.0,3.0,5.0,14.0,11.0,1.0,9.0,1.0,2.0,0.0,1.0,3.57,3.55,1.99,S2021/2022,0,3,14.0,3.0,0.9411764705882353,0.35294117647058826,3.764705882352941,0.17647058823529413,3.8605882352941174,3.8529411764705883,1.4705882352941178,0.5882352941176471,4.235294117647059,0.11764705882352941,2.9305882352941177,3.7011764705882353
B1,2022-02-09,20:00,Oud-Heverlee Leuven,Genk,2.0,1.0,H,1.0,1.0,D,22.0,12.0,6.0,7.0,18.0,8.0,4.0,3.0,2.0,3.0,0.0,1.0,3.65,3.84,1.88,S2021/2022,3,0,9.0,11.0,1.4705882352941178,0.375,4.8125,0.125,2.9823529411764707,3.7658823529411762,1.588235294117647,0.6470588235294118,5.235294117647059,0.23529411764705882,2.452941176470588,3.829411764705882
B1,2022-02-09,17:45,Waregem,Oostende,0.0,0.0,D,0.0,0.0,D,12.0,18.0,6.0,3.0,10.0,14.0,6.0,8.0,0.0,1.0,0.0,0.0,2.17,3.67,3.01,S2021/2022,1,1,12.0,10.0,1.3529411764705883,0.4117647058823529,4.0588235294117645,0.058823529411764705,3.7094117647058824,3.918823529411765,0.8823529411764706,0.35294117647058826,3.176470588235294,0.29411764705882354,5.028823529411764,4.182941176470588
B1,2022-02-06,20:00,Genk,Waregem,2.0,0.0,H,1.0,0.0,H,13.0,10.0,5.0,1.0,12.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,1.35,5.24,7.83,S2021/2022,3,0,5.0,16.0,2.2941176470588234,1.0,6.294117647058823,0.0,1.7400000000000002,4.264705882352941,1.1176470588235294,0.5294117647058824,3.411764705882353,0.23529411764705882,6.244705882352941,4.654705882352941
B1,2022-02-06,17:30,Anderlecht,Eupen,4.0,1.0,H,3.0,1.0,H,19.0,8.0,5.0,5.0,12.0,8.0,9.0,3.0,0.0,1.0,0.0,0.0,1.35,4.96,8.25,S2021/2022,3,0,3.0,14.0,2.411764705882353,0.7647058823529411,5.647058823529412,0.23529411764705882,1.58,4.6499999999999995,1.1176470588235294,0.47058823529411764,3.9411764705882355,0.0,4.841176470588235,4.12235294117647
B1,2022-02-06,15:00,Mechelen,Beerschot VA,3.0,2.0,H,3.0,0.0,H,11.0,11.0,4.0,2.0,12.0,15.0,6.0,8.0,0.0,3.0,1.0,0.0,1.84,3.87,3.79,S2021/2022,3,0,4.0,18.0,2.1176470588235294,1.1176470588235294,4.588235294117647,0.17647058823529413,2.481176470588235,3.8464705882352943,1.0,0.1875,3.8125,0.3125,6.176470588235294,4.538235294117648
B1,2022-02-06,12:30,Club Brugge,Gent,1.0,2.0,A,0.0,1.0,A,13.0,10.0,3.0,3.0,9.0,15.0,9.0,5.0,4.0,5.0,2.0,0.0,2.24,3.55,2.98,S2021/2022,0,3,1.0,7.0,2.1176470588235294,1.1176470588235294,6.117647058823529,0.17647058823529413,1.48,5.264117647058823,1.1176470588235294,0.5882352941176471,4.411764705882353,0.23529411764705882,2.1241176470588234,3.843529411764706
B1,2022-02-05,19:45,Antwerp,St. Gilloise,0.0,2.0,A,0.0,0.0,D,14.0,16.0,2.0,6.0,8.0,13.0,6.0,4.0,3.0,3.0,0.0,0.0,3.09,3.53,2.19,S2021/2022,0,3,7.0,1.0,1.7647058823529411,0.6470588235294118,5.0588235294117645,0.23529411764705882,2.1429411764705883,3.8594117647058823,2.7058823529411766,1.2352941176470589,6.235294117647059,0.17647058823529413,2.206470588235294,3.906470588235294
B1,2022-02-05,17:30,Oostende,Oud-Heverlee Leuven,1.0,3.0,A,0.0,1.0,A,12.0,8.0,3.0,4.0,11.0,13.0,6.0,2.0,2.0,1.0,0.0,0.0,2.51,3.5,2.64,S2021/2022,0,3,14.0,14.0,1.1176470588235294,0.47058823529411764,3.764705882352941,0.058823529411764705,3.105294117647059,3.7347058823529413,1.2941176470588236,0.6470588235294118,4.352941176470588,0.23529411764705882,5.012941176470588,4.298823529411765
B1,2022-02-05,17:30,Standard,Cercle Brugge,1.0,1.0,D,0.0,1.0,A,9.0,17.0,5.0,6.0,18.0,19.0,4.0,8.0,6.0,3.0,0.0,1.0,2.71,3.31,2.55,S2021/2022,1,1,17.0,8.0,0.8823529411764706,0.4117647058823529,4.294117647058823,0.23529411764705882,2.5647058823529414,3.6964705882352944,1.5294117647058822,0.7058823529411765,4.9375,0.23529411764705882,3.722941176470588,3.7823529411764705
B1,2022-02-05,15:15,Kortrijk,St Truiden,1.0,3.0,A,0.0,2.0,A,12.0,11.0,3.0,4.0,18.0,18.0,6.0,2.0,3.0,4.0,0.0,0.0,2.31,3.41,2.97,S2021/2022,0,3,12.0,6.0,1.3529411764705883,0.5294117647058824,4.176470588235294,0.11764705882352941,3.014705882352941,3.711764705882353,0.9411764705882353,0.35294117647058826,3.4705882352941178,0.23529411764705882,4.574705882352941,3.914117647058824
B1,2022-02-04,19:45,Charleroi,Seraing,2.0,0.0,H,1.0,0.0,H,10.0,7.0,3.0,1.0,11.0,6.0,6.0,8.0,1.0,3.0,0.0,1.0,1.62,4.09,5.04,S2021/2022,3,0,8.0,17.0,1.411764705882353,0.5882352941176471,5.352941176470588,0.0,2.401764705882353,3.7952941176470585,0.8235294117647058,0.4117647058823529,2.7058823529411766,0.11764705882352941,5.581176470588235,4.31
B1,2022-02-02,17:45,Kortrijk,Antwerp,0.0,2.0,A,0.0,1.0,A,28.0,5.0,5.0,2.0,9.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,2.96,3.6,2.23,S2021/2022,0,3,12.0,3.0,1.3529411764705883,0.5294117647058824,4.176470588235294,0.11764705882352941,3.014705882352941,3.711764705882353,1.4705882352941178,0.5882352941176471,4.235294117647059,0.11764705882352941,2.9305882352941177,3.7011764705882353
B1,2022-01-30,20:00,Kortrijk,Club Brugge,0.0,1.0,A,0.0,0.0,D,8.0,17.0,1.0,6.0,10.0,13.0,3.0,4.0,2.0,1.0,0.0,0.0,4.78,3.94,1.66,S2021/2022,0,3,12.0,2.0,1.3529411764705883,0.5294117647058824,4.176470588235294,0.11764705882352941,3.014705882352941,3.711764705882353,2.1176470588235294,0.8235294117647058,5.588235294117647,0.23529411764705882,1.7241176470588235,4.18
B1,2022-01-30,17:30,Standard,Mechelen,1.0,2.0,A,1.0,0.0,H,17.0,8.0,8.0,4.0,11.0,16.0,6.0,5.0,1.0,4.0,0.0,0.0,2.05,3.58,3.37,S2021/2022,0,3,17.0,11.0,0.8823529411764706,0.4117647058823529,4.294117647058823,0.23529411764705882,2.5647058823529414,3.6964705882352944,1.2352941176470589,0.8125,4.0,0.0625,3.5658823529411765,3.836470588235294
